"SUBDIVISION","YEAR","month","rainfall_in_mm"
"ASSAM & MEGHALAYA",1976,"JUN",509.7
"ASSAM & MEGHALAYA",1977,"JUN",405
"ASSAM & MEGHALAYA",1978,"JUN",506.6
"ASSAM & MEGHALAYA",1979,"JUN",307.8
"ASSAM & MEGHALAYA",1980,"JUN",389.5
"ASSAM & MEGHALAYA",1981,"JUN",273.1
"ASSAM & MEGHALAYA",1982,"JUN",517.2
"ASSAM & MEGHALAYA",1983,"JUN",362
"ASSAM & MEGHALAYA",1984,"JUN",478.5
"ASSAM & MEGHALAYA",1985,"JUN",496
"ASSAM & MEGHALAYA",1986,"JUN",404.2
"ASSAM & MEGHALAYA",1987,"JUN",525.8
"ASSAM & MEGHALAYA",1988,"JUN",403.8
"ASSAM & MEGHALAYA",1989,"JUN",488.8
"ASSAM & MEGHALAYA",1990,"JUN",513.8
"ASSAM & MEGHALAYA",1991,"JUN",517.8
"ASSAM & MEGHALAYA",1992,"JUN",450.9
"ASSAM & MEGHALAYA",1993,"JUN",619.5
"ASSAM & MEGHALAYA",1994,"JUN",477.6
"ASSAM & MEGHALAYA",1995,"JUN",663.3
"ASSAM & MEGHALAYA",1996,"JUN",397.7
"ASSAM & MEGHALAYA",1997,"JUN",569.9
"ASSAM & MEGHALAYA",1998,"JUN",581.2
"ASSAM & MEGHALAYA",1999,"JUN",429
"ASSAM & MEGHALAYA",2000,"JUN",540.2
"ASSAM & MEGHALAYA",2001,"JUN",399.8
"ASSAM & MEGHALAYA",2002,"JUN",502.5
"ASSAM & MEGHALAYA",2003,"JUN",551.4
"ASSAM & MEGHALAYA",2004,"JUN",397.9
"ASSAM & MEGHALAYA",2005,"JUN",373.9
"ASSAM & MEGHALAYA",2006,"JUN",395.9
"ASSAM & MEGHALAYA",2007,"JUN",489.7
"ASSAM & MEGHALAYA",2008,"JUN",414.6
"ASSAM & MEGHALAYA",2009,"JUN",321.1
"ASSAM & MEGHALAYA",2010,"JUN",569.7
"ASSAM & MEGHALAYA",2011,"JUN",316
"ASSAM & MEGHALAYA",2012,"JUN",729.7
"ASSAM & MEGHALAYA",2013,"JUN",286.2
"ASSAM & MEGHALAYA",2014,"JUN",426.4
"ASSAM & MEGHALAYA",2015,"JUN",558.5
"NAGA MANI MIZO TRIPURA",1901,"JUN",443.3
"NAGA MANI MIZO TRIPURA",1902,"JUN",480.1
"NAGA MANI MIZO TRIPURA",1903,"JUN",458.6
"NAGA MANI MIZO TRIPURA",1904,"JUN",455.3
"NAGA MANI MIZO TRIPURA",1905,"JUN",339.7
"NAGA MANI MIZO TRIPURA",1906,"JUN",417.4
"NAGA MANI MIZO TRIPURA",1907,"JUN",414.1
"NAGA MANI MIZO TRIPURA",1908,"JUN",360
"NAGA MANI MIZO TRIPURA",1909,"JUN",415.3
"NAGA MANI MIZO TRIPURA",1910,"JUN",444.8
"NAGA MANI MIZO TRIPURA",1911,"JUN",444.9
"NAGA MANI MIZO TRIPURA",1912,"JUN",344.7
"NAGA MANI MIZO TRIPURA",1913,"JUN",559.1
"NAGA MANI MIZO TRIPURA",1914,"JUN",342.6
"NAGA MANI MIZO TRIPURA",1915,"JUN",465.2
"NAGA MANI MIZO TRIPURA",1916,"JUN",363.8
"NAGA MANI MIZO TRIPURA",1917,"JUN",356.6
"NAGA MANI MIZO TRIPURA",1918,"JUN",573.8
"NAGA MANI MIZO TRIPURA",1919,"JUN",358.4
"NAGA MANI MIZO TRIPURA",1920,"JUN",363.3
"NAGA MANI MIZO TRIPURA",1921,"JUN",443.8
"NAGA MANI MIZO TRIPURA",1922,"JUN",569.1
"NAGA MANI MIZO TRIPURA",1923,"JUN",506.2
"NAGA MANI MIZO TRIPURA",1924,"JUN",478.6
"NAGA MANI MIZO TRIPURA",1925,"JUN",362.4
"NAGA MANI MIZO TRIPURA",1926,"JUN",361.1
"NAGA MANI MIZO TRIPURA",1927,"JUN",363.8
"NAGA MANI MIZO TRIPURA",1928,"JUN",463.2
"NAGA MANI MIZO TRIPURA",1929,"JUN",859.1
"NAGA MANI MIZO TRIPURA",1930,"JUN",506.6
"NAGA MANI MIZO TRIPURA",1931,"JUN",388.8
"NAGA MANI MIZO TRIPURA",1932,"JUN",600.7
"NAGA MANI MIZO TRIPURA",1933,"JUN",463.4
"NAGA MANI MIZO TRIPURA",1934,"JUN",567.2
"NAGA MANI MIZO TRIPURA",1935,"JUN",547.1
"NAGA MANI MIZO TRIPURA",1936,"JUN",418.3
"NAGA MANI MIZO TRIPURA",1937,"JUN",528.9
"NAGA MANI MIZO TRIPURA",1938,"JUN",494.6
"NAGA MANI MIZO TRIPURA",1939,"JUN",449.6
"NAGA MANI MIZO TRIPURA",1940,"JUN",496.2
"NAGA MANI MIZO TRIPURA",1941,"JUN",689.4
"NAGA MANI MIZO TRIPURA",1942,"JUN",528.7
"NAGA MANI MIZO TRIPURA",1943,"JUN",496.1
"NAGA MANI MIZO TRIPURA",1944,"JUN",670.5
"NAGA MANI MIZO TRIPURA",1945,"JUN",595.3
"NAGA MANI MIZO TRIPURA",1946,"JUN",517.5
"NAGA MANI MIZO TRIPURA",1947,"JUN",723.9
"NAGA MANI MIZO TRIPURA",1948,"JUN",410.3
"NAGA MANI MIZO TRIPURA",1949,"JUN",562.8
"NAGA MANI MIZO TRIPURA",1950,"JUN",407.4
"NAGA MANI MIZO TRIPURA",1951,"JUN",495
"NAGA MANI MIZO TRIPURA",1952,"JUN",442.6
"NAGA MANI MIZO TRIPURA",1953,"JUN",570.9
"NAGA MANI MIZO TRIPURA",1954,"JUN",619.8
"NAGA MANI MIZO TRIPURA",1955,"JUN",461.4
"NAGA MANI MIZO TRIPURA",1956,"JUN",758.9
"NAGA MANI MIZO TRIPURA",1957,"JUN",409.1
"NAGA MANI MIZO TRIPURA",1958,"JUN",256.4
"NAGA MANI MIZO TRIPURA",1959,"JUN",378.5
"NAGA MANI MIZO TRIPURA",1960,"JUN",406.4
"NAGA MANI MIZO TRIPURA",1961,"JUN",332.5
"NAGA MANI MIZO TRIPURA",1962,"JUN",554.6
"NAGA MANI MIZO TRIPURA",1963,"JUN",687.9
"NAGA MANI MIZO TRIPURA",1964,"JUN",357.8
"NAGA MANI MIZO TRIPURA",1965,"JUN",520.5
"NAGA MANI MIZO TRIPURA",1966,"JUN",666.8
"NAGA MANI MIZO TRIPURA",1967,"JUN",311.7
"NAGA MANI MIZO TRIPURA",1968,"JUN",396.1
"NAGA MANI MIZO TRIPURA",1969,"JUN",606.6
"NAGA MANI MIZO TRIPURA",1970,"JUN",541.7
"NAGA MANI MIZO TRIPURA",1971,"JUN",543.2
"NAGA MANI MIZO TRIPURA",1972,"JUN",235.6
"NAGA MANI MIZO TRIPURA",1973,"JUN",367.2
"NAGA MANI MIZO TRIPURA",1974,"JUN",438.1
"NAGA MANI MIZO TRIPURA",1975,"JUN",348.8
"NAGA MANI MIZO TRIPURA",1976,"JUN",861.1
"NAGA MANI MIZO TRIPURA",1977,"JUN",452
"NAGA MANI MIZO TRIPURA",1978,"JUN",496.7
"NAGA MANI MIZO TRIPURA",1979,"JUN",361.8
"NAGA MANI MIZO TRIPURA",1980,"JUN",373.3
"NAGA MANI MIZO TRIPURA",1981,"JUN",223.2
"NAGA MANI MIZO TRIPURA",1982,"JUN",371.9
"NAGA MANI MIZO TRIPURA",1983,"JUN",380.9
"NAGA MANI MIZO TRIPURA",1984,"JUN",514.6
"NAGA MANI MIZO TRIPURA",1985,"JUN",507.5
"NAGA MANI MIZO TRIPURA",1986,"JUN",325.5
"NAGA MANI MIZO TRIPURA",1987,"JUN",420.8
"NAGA MANI MIZO TRIPURA",1988,"JUN",466.4
"NAGA MANI MIZO TRIPURA",1989,"JUN",367.1
"NAGA MANI MIZO TRIPURA",1990,"JUN",380
"NAGA MANI MIZO TRIPURA",1991,"JUN",456.6
"NAGA MANI MIZO TRIPURA",1992,"JUN",343.8
"NAGA MANI MIZO TRIPURA",1993,"JUN",539.6
"NAGA MANI MIZO TRIPURA",1994,"JUN",256.2
"NAGA MANI MIZO TRIPURA",1995,"JUN",425.8
"NAGA MANI MIZO TRIPURA",1996,"JUN",314
"NAGA MANI MIZO TRIPURA",1997,"JUN",334
"NAGA MANI MIZO TRIPURA",1998,"JUN",297.6
"NAGA MANI MIZO TRIPURA",1999,"JUN",358.4
"NAGA MANI MIZO TRIPURA",2000,"JUN",325.4
"NAGA MANI MIZO TRIPURA",2001,"JUN",478
"NAGA MANI MIZO TRIPURA",2002,"JUN",351.6
"NAGA MANI MIZO TRIPURA",2003,"JUN",590.9
"NAGA MANI MIZO TRIPURA",2004,"JUN",449.2
"NAGA MANI MIZO TRIPURA",2005,"JUN",212.3
"NAGA MANI MIZO TRIPURA",2006,"JUN",445.6
"NAGA MANI MIZO TRIPURA",2007,"JUN",446.3
"NAGA MANI MIZO TRIPURA",2008,"JUN",327.4
"NAGA MANI MIZO TRIPURA",2009,"JUN",271.9
"NAGA MANI MIZO TRIPURA",2010,"JUN",411.6
"NAGA MANI MIZO TRIPURA",2011,"JUN",374.2
"NAGA MANI MIZO TRIPURA",2012,"JUN",396.2
"NAGA MANI MIZO TRIPURA",2013,"JUN",206.6
"NAGA MANI MIZO TRIPURA",2014,"JUN",268.3
"NAGA MANI MIZO TRIPURA",2015,"JUN",283.9
"SUB HIMALAYAN WEST BENGAL & SIKKIM",1901,"JUN",488.4
"SUB HIMALAYAN WEST BENGAL & SIKKIM",1902,"JUN",539.2
"SUB HIMALAYAN WEST BENGAL & SIKKIM",1903,"JUN",541.2
"SUB HIMALAYAN WEST BENGAL & SIKKIM",1904,"JUN",274.2
"SUB HIMALAYAN WEST BENGAL & SIKKIM",1905,"JUN",524.8
"SUB HIMALAYAN WEST BENGAL & SIKKIM",1906,"JUN",438
"SUB HIMALAYAN WEST BENGAL & SIKKIM",1907,"JUN",408.1
"SUB HIMALAYAN WEST BENGAL & SIKKIM",1908,"JUN",368.6
"SUB HIMALAYAN WEST BENGAL & SIKKIM",1909,"JUN",896
"SUB HIMALAYAN WEST BENGAL & SIKKIM",1910,"JUN",833.7
"SUB HIMALAYAN WEST BENGAL & SIKKIM",1911,"JUN",575.4
"SUB HIMALAYAN WEST BENGAL & SIKKIM",1912,"JUN",397.8
"SUB HIMALAYAN WEST BENGAL & SIKKIM",1913,"JUN",736.9
"SUB HIMALAYAN WEST BENGAL & SIKKIM",1914,"JUN",402.2
